sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,2.4143103984313328,0.14154551147645245,0.08172133915351308
12,2.5400614084137776,0.2342425768927344,0.13524001482469183
14,2.6555695858178847,0.3005077427512,0.17349822617097216
16,2.7507528518514874,0.35889009279473494,0.20720529168453
18,2.8210683006355173,0.37993887359393236,0.21935781094506004
20,2.897132524758634,0.37318199106642835,0.21545672299892293
