sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.1497524988208062,-0.1599376038945887,-0.2512000123682311,-0.186963371694542,0.05586316850234583,0.03225261537261479
2,-0.1510749798559909,-0.1870368192422689,-0.2328531102555028,-0.1903216364512542,0.0409879027394941,0.02366437668016512
3,-0.1486396433015178,-0.1725653977700301,-0.2229710758203366,-0.1813920389639615,0.037943677485843846,0.021906792410496288
4,-0.1495034932988982,-0.1687421076384362,-0.2016075169900615,-0.1732843726424653,0.026347323388295953,0.015211634250658792
5,-0.1583242803867575,-0.1676744509568404,-0.2080186076153645,-0.17800577965298747,0.026408972038813663,0.01524722711563037
