CV,equilibration_time_ns
0.0,2.1755
0.2,3.6805
0.4,5.5785
0.6,8.1945
0.8,2.3445
1.0,6.0015
1.2,8.5475
1.4,1.2595
1.6,2.9785
1.8,5.8405000000000005
2.0,5.3085
2.2,7.2095
2.4,7.138
2.6,8.759500000000001
2.8,7.138
3.0,7.1785000000000005
3.2,8.627
3.4,6.46
3.6,8.381
3.8,6.056
4.0,6.732
