CV,equilibration_time_ns
0.0,8.1685
0.2,2.2305
0.4,5.9795
0.6,7.9855
0.8,8.8305
1.0,4.8885000000000005
1.2,6.8085
1.4,5.6025
1.6,3.5475
1.8,7.2115
2.0,5.6625000000000005
2.2,4.5245
2.4,3.483
2.6,8.2865
2.8,3.251
3.0,3.5525
3.2,7.958
