CV,equilibration_time_ns
0.0,0.4975
0.2,4.2535
0.4,6.0415
0.6,0.6945
0.8,7.7035
1.0,0.0245
1.2,3.9945
1.4,8.2185
1.6,8.9245
1.8,8.4555
2.0,0.8215
2.2,0.1045
2.4,3.197
2.6,3.7625
2.8,3.908
3.0,8.952
3.2,4.533
