sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-4.231540346575809,0.1554709904980958,0.08976121821525336
12,-4.2835005857215345,0.14184640451810107,0.08189505983210621
14,-4.308446171077168,0.13293367088018987,0.07674929066704274
16,-4.356197790317878,0.1333718009392385,0.07700224517457453
18,-4.3923083449587095,0.13283795262673775,0.0766940277076458
20,-4.4075834445931354,0.13082430517557583,0.07553144780966446
