CV,equilibration_time_ns
0.9,2.2255000000000003
0.95,8.4085
1.0,4.4645
1.05,7.5505
1.1,8.5295
1.15,5.0805
1.2,0.1595
1.25,8.5625
1.3,6.9205000000000005
1.35,0.2285
1.4,0.0005
1.45,1.1465
1.5,5.9005
1.55,3.2305
1.6,5.0305
1.65,0.1005
1.7,0.0055
1.75,0.0005
1.8,0.3205
1.85,2.2045
1.9,0.0005
1.95,0.1005
2.0,0.0005
2.05,0.0055
2.1,0.4565
2.2,0.0005
2.3,0.4465
2.4,0.2985
2.5,0.0005
2.6,0.14150000000000001
2.7,0.1005
2.8,0.0005
2.9,0.41250000000000003
3.0,0.0055
