CV,equilibration_time_ns
0.0,1.8465
0.2,8.2335
0.4,7.6565
0.6,7.6485
0.8,1.8875
1.0,8.8895
1.2,9.0005
1.4,4.1515
1.6,1.4445000000000001
1.8,8.2785
2.0,6.694500000000001
2.2,0.5295
2.4,4.945
2.6,1.4545000000000001
2.8,8.601
3.0,1.635
3.2,8.668000000000001
3.4,3.681
3.6,0.6880000000000001
3.8,3.375
4.0,1.07
