CV,equilibration_time_ns
0.0,1.0205
0.2,1.0905
0.4,2.2025
0.6,0.6885
0.8,8.7535
1.0,5.7625
1.2,1.3105
1.4,8.0245
1.6,2.9845
1.8,8.6395
2.0,7.7445
2.2,0.9845
2.4,5.511
2.6,0.1255
2.8,2.441
3.0,4.946
3.2,0.579
