sampling_time_ns,dg_kcal_mol
10,-24.479956684701943
12,-24.484117469423218
14,-24.805901388157732
16,-25.0739196665731
18,-25.882531151172547
20,-26.498990387532846
22,-27.190560668006068
24,-27.38180117812912
26,-27.548334112657262
28,-27.940877742728617
30,-28.338058685552003
