CV,equilibration_time_ns
0.9,4.5055000000000005
0.95,5.1705000000000005
1.0,3.1945
1.05,5.7625
1.1,8.9445
1.15,2.5815
1.2,3.0585
1.25,0.1365
1.3,0.1085
1.35,0.9265
1.4,0.5725
1.45,0.3195
1.5,0.0135
1.55,2.8895
1.6,2.7415000000000003
1.65,0.1005
1.7,0.3185
1.75,0.0225
1.8,0.4945
1.85,0.1495
1.9,0.9125
1.95,0.0095
2.0,0.2635
2.05,0.0005
2.1,0.0555
2.2,0.0005
2.3,0.0005
2.4,0.0005
2.5,0.0005
2.6,0.0005
2.7,0.20350000000000001
2.8,0.1005
2.9,0.4655
3.0,0.0405
