sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.0692840937337706,-0.160679750111422,-0.1022796912831831,-0.11074784504279189,0.04628254230536299,0.026721238258781563
2,-0.0704685667183226,-0.1610143899161233,-0.0990913000176274,-0.11019141888402444,0.04628224285595883,0.026721065371587468
3,-0.081664615120886,-0.1643076326572143,-0.1073435117348666,-0.11777191983765563,0.04229693675133228,0.02442014781927827
4,-0.0860006380038766,-0.158488295412341,-0.1114340324946612,-0.1186409886369596,0.03677730661385476,0.021233387873578452
5,-0.0958089206605369,-0.1446310806151824,-0.1112853208928176,-0.11724177405617897,0.024950156840684107,0.014404979768292353
