CV,equilibration_time_ns
0.0,7.0635
0.2,1.0885
0.4,3.5385
0.6,2.9895
0.8,5.7105
1.0,5.8805000000000005
1.2,5.6505
1.4,6.4225
1.6,4.5045
1.8,5.9055
2.0,4.3635
2.2,1.7585
2.4,7.07
2.6,3.7385
2.8,8.44
3.0,8.524000000000001
3.2,0.5690000000000001
