CV,equilibration_time_ns
0.0,6.6285
0.2,2.0255
0.4,1.6285
0.6,4.9795
0.8,4.4885
1.0,6.3595
1.2,4.0395
1.4,7.9305
1.6,4.0335
1.8,6.8465
2.0,1.3475
2.2,7.3765
2.4,0.2985
2.6,8.8105
2.8,4.1485
3.0,2.0515
3.2,3.8975
3.4,3.271
3.6,1.282
