sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-1.267045098544708,-0.7686209570442992,-0.7486774958219067,-0.9281145171369714,0.29369182772324814,0.1695630557948105
2,-1.0789318652315243,-0.6392214239729803,-0.6421882313686293,-0.7867805068577113,0.2530148466716505,0.1460781898348493
3,-0.8903218838675026,-0.4971626537961484,-0.5368453886455041,-0.6414433087697183,0.21644650313254918,0.12496544684873045
4,-0.7719920981910199,-0.34197136262751,-0.4782569749017796,-0.5307401452401032,0.21976196356561944,0.12687962882225112
5,-0.6314285255771388,-0.2579860941102024,-0.4598041619921107,-0.4497395938931506,0.18692454106737386,0.10792093410339555
