sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,3.2836477816416956,0.14262808550333192,0.08234636355934964
12,3.3793141251252052,0.16470047336091226,0.09508986263058149
14,3.4588077749799644,0.18494843532242028,0.10678002891959945
16,3.5443251379570273,0.18686352628935887,0.10788570720488407
18,3.6210119665654052,0.18003520767338435,0.10394337561383864
20,3.6872764911279545,0.1641724217299601,0.09478499187930524
