sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-7.008047981983767,-6.701558213487487,-7.3806762798633345,-7.030094158444862,0.3400953725676563,0.19635415490208244
12,-6.860971489133098,-6.50979485277316,-7.397067898300389,-6.922611413402215,0.44683663069148416,0.25798124901351377
14,-6.752778552358128,-6.308532829269649,-7.241585083990745,-6.767632155206175,0.46670343865050506,0.2694513559365931
16,-6.726213127446772,-6.163555726220717,-7.057719035917021,-6.649162629861503,0.4520338377658969,0.2609818579169602
18,-6.706231974262558,-6.011166114623581,-6.908516087582133,-6.54197139215609,0.4706860924412841,0.2717507421747885
20,-6.576940536424907,-5.938340265930243,-6.825351487607125,-6.446877429987425,0.4575855500202167,0.2641871404814551
