sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-3.881319783506808,-4.177728258112439,-5.302347565626922,-4.4537985357487235,0.7496606485837003,0.4328167772606688
12,-3.904510716943591,-4.159570118655007,-5.242181474758396,-4.4354207701189985,0.7102189454759987,0.41004509935414
14,-3.86487084689256,-3.995629098677218,-5.099362379799469,-4.3199541084564155,0.6781462749148743,0.3915279343720447
16,-3.8005264482896206,-3.886221501202956,-4.997162492895717,-4.227970147462764,0.6675167104484646,0.38539095246599453
18,-3.788791814776821,-3.818227777550363,-4.912732107079138,-4.173250566468774,0.6405789027541487,0.3698384019423029
20,-3.764954833346292,-3.726780402267441,-4.867569106643618,-4.119768114085784,0.6478958752376112,0.374062857975283
