sampling_time_ns,dg_kcal_mol
10,-11.02216072655113
12,-11.002018932382404
14,-11.227557940975109
16,-10.8257453622365
18,-10.562059423357457
20,-10.657261117343955
22,-10.423335788840571
24,-10.466082010896104
26,-10.720066983101091
28,-10.835322558667526
30,-11.111223918589443
