CV,equilibration_time_ns
0.0,5.1245
0.2,5.2235000000000005
0.4,6.3445
0.6,6.2325
0.8,8.1395
1.0,4.8315
1.2,4.3635
1.4,4.2295
1.6,6.3795
1.8,7.6795
2.0,6.1545000000000005
2.2,1.1065
2.4,7.03
2.6,7.4565
2.8,3.68
3.0,4.3665
3.2,3.383
