CV,equilibration_time_ns
0.0,8.2195
0.2,8.3945
0.4,8.6905
0.6,2.7195
0.8,6.7235000000000005
1.0,6.8335
1.2,3.5275
1.4,3.2165
1.6,4.9155
1.8,4.7445
2.0,4.7445
2.2,1.9905
2.4,8.936
2.6,7.5655
2.8,6.163
3.0,0.34750000000000003
