sampling_time_ns,dg_kcal_mol
10,-24.28187655089141
12,-23.14927299026404
14,-22.20572078994813
16,-21.594124132311286
18,-20.912001389503423
20,-20.18427493389174
22,-19.70794837545642
24,-19.662752306929598
26,-19.47746906790637
28,-19.28253141823134
30,-18.826943077293993
