CV,equilibration_time_ns
0.9,1.2725
0.95,3.5575
1.0,3.6055
1.05,3.4025
1.1,0.1005
1.15,5.0305
1.2,0.8805000000000001
1.25,8.0855
1.3,0.4945
1.35,3.2525
1.4,7.7655
1.45,0.1005
1.5,0.2985
1.55,1.3085
1.6,0.0005
1.65,0.0005
1.7,0.0005
1.75,0.1165
1.8,1.0145
1.85,0.0095
1.9,0.0005
1.95,0.8805000000000001
2.0,0.6125
2.05,0.1005
2.1,0.0205
2.2,0.0005
2.3,0.0795
2.4,0.7025
2.5,0.0005
2.6,0.0005
2.7,0.2985
2.8,0.005
2.9,0.105
3.0,0.0
