sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.107721262890925,-0.2139996395465954,-0.1257516485018075,-0.14915751697977597,0.05687397775386477,0.03283620636607861
2,-0.0958279028535494,-0.1765737925386866,-0.124182270724943,-0.13219465537239303,0.04096490456555594,0.02365109867825105
3,-0.0908799731175531,-0.1488884526207805,-0.1319693229182955,-0.12391258288554302,0.029831681456726593,0.017223329319420267
4,-0.0953509420781054,-0.1438642671576046,-0.1211482341921971,-0.12012114780930237,0.024272965566566787,0.014014003203887852
5,-0.101554766857829,-0.1337582835385342,-0.1131984799411698,-0.116170510112511,0.016306175031430153,0.009414374543849354
