CV,equilibration_time_ns
0.0,2.8605
0.2,8.775500000000001
0.4,3.8455
0.6,6.1015
0.8,5.4445
1.0,1.0705
1.2,7.3485000000000005
1.4,6.2585
1.6,8.8535
1.8,6.7775
2.0,7.2445
2.2,1.9905
2.4,1.698
2.6,4.0155
2.8,8.68
3.0,0.3425
3.2,8.594
