sampling_time_ns,dg_kcal_mol
10,-23.533011663424595
12,-24.01150069577313
14,-24.54034671367747
16,-24.477263128154036
18,-24.82439776915655
20,-24.813571366728524
22,-25.261614207864817
24,-25.347614129112575
26,-25.595207265040244
28,-26.10887747809341
30,-26.626842652132773
