sampling_time_ns,dg_kcal_mol
10,-30.8256135473017
12,-29.455786622278914
14,-28.812388095745142
16,-27.799231849255506
18,-27.905269188082034
20,-27.692744652523576
22,-27.387918758770617
24,-27.35683194367559
26,-26.968357496544495
28,-26.643247963494186
30,-26.626842652132773
