CV,equilibration_time_ns
0.9,2.6005000000000003
0.95,1.4495
1.0,5.7125
1.05,2.8075
1.1,6.1185
1.15,3.8385000000000002
1.2,5.2745
1.25,2.0395
1.3,1.2585
1.35,7.9755
1.4,3.3585000000000003
1.45,3.5325
1.5,5.3085
1.55,0.8895000000000001
1.6,2.1735
1.65,0.4945
1.7,1.7085000000000001
1.75,0.6895
1.8,0.34950000000000003
1.85,0.0005
1.9,0.2985
1.95,0.0005
2.0,0.0005
2.05,0.0005
2.1,0.1005
2.2,0.0395
2.3,0.0195
2.4,0.1305
2.5,0.0195
2.6,0.0045000000000000005
2.7,0.0005
2.8,1.4555
2.9,0.0005
3.0,0.3855
