CV,equilibration_time_ns
0.0,0.3665
0.2,8.1715
0.4,8.0265
0.6,0.4165
0.8,6.8085
1.0,8.8835
1.2,5.4695
1.4,2.0665
1.6,3.8385000000000002
1.8,2.5745
2.0,4.1485
2.2,8.557500000000001
2.4,3.0545
2.6,1.3245
2.8,8.4405
3.0,5.0305
3.2,7.1385000000000005
3.4,8.998
3.6,6.739
