CV,equilibration_time_ns
0.0,8.3965
0.2,4.2405
0.4,0.0195
0.6,0.1005
0.8,0.1205
1.0,0.7035
1.2,8.993500000000001
1.4,3.1025
1.6,2.5435
1.8,7.5275
2.0,3.5375
2.2,6.6245
2.4,7.365
2.6,8.8145
2.8,2.38
3.0,4.888
3.2,8.944
3.4,1.819
3.6,2.072
3.8,4.639
