sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.1323974880540099,-0.1213933992085101,-0.0895482333543884,-0.11444637353896946,0.02225332629784143,0.012847963928423328
2,-0.1316595672874312,-0.1390898666582404,-0.1003689642773889,-0.12370613274102017,0.020549207067667878,0.01186409023215141
3,-0.1224222344818912,-0.1665216735465413,-0.1155179723119861,-0.13482062678013954,0.027670100895947042,0.01597534020077913
4,-0.1421175644766069,-0.1861543331584357,-0.1319709609131302,-0.15341428618272426,0.02880401704532603,0.016630006994861554
5,-0.1632490133217095,-0.1912731894837883,-0.1330194450687663,-0.16251388262475472,0.029133829090060927,0.016820424067671227
