CV,equilibration_time_ns
0.0,0.299
0.2,0.9570000000000001
0.4,1.444
0.6,0.6880000000000001
0.8,0.892
1.0,0.9390000000000001
1.2,2.358
1.4,2.5180000000000002
1.6,0.494
1.8,1.449
2.0,1.921
2.2,8.611
2.4,6.253
