sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-2.5100367201087113,0.1035830093180313,0.05980367831323689
12,-2.520700633425926,0.11194642621458327,0.06463229930980623
14,-2.5419926960887946,0.10017533986813534,0.057836259439030195
16,-2.557363559706489,0.09697941355964824,0.05599109052451496
18,-2.5764928662904985,0.08297864414409532,0.047907742533583604
20,-2.588770529635079,0.0759092842463255,0.043826245693607845
