CV,equilibration_time_ns
0.9,3.598
0.95,1.516
1.0,7.979
1.05,7.509
1.1,0.305
1.15,0.5670000000000001
1.2,5.088
1.25,3.851
1.3,0.1
1.35,3.232
1.4,0.026000000000000002
1.45,7.594
1.5,0.519
1.55,6.808
1.6,0.309
1.65,2.072
1.7,0.002
1.75,0.068
1.8,0.006
1.85,1.206
1.9,2.86
1.95,0.1
2.0,1.072
2.05,2.861
2.1,0.0
2.2,0.005
2.3,0.008
2.4,0.3
2.5,0.0
2.6,0.0
2.7,0.003
2.8,0.21
2.9,0.0
3.0,0.092
