sampling_time_ns,dg_kcal_mol
10,-16.630573196618517
12,-16.872301852049763
14,-17.038889509606637
16,-16.860592262398708
18,-17.025425173729065
20,-17.361821185109488
22,-17.592863374977576
24,-17.403603535724592
26,-17.489906527018334
28,-17.724827990257552
30,-17.575822278818784
