CV,equilibration_time_ns
0.0,7.2815
0.2,7.1965
0.4,7.2445
0.6,0.2985
0.8,0.1575
1.0,6.2515
1.2,0.4945
1.4,4.3005
1.6,3.2895
1.8,7.0485
2.0,0.7035
2.2,5.2455
2.4,7.744
2.6,1.4555
