sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,4.386148069258103,0.18861219115324898,0.10889529933477346
12,4.484498132677921,0.18739768740277885,0.10819410526750771
14,4.557050480207845,0.1905971523224441,0.11004131720013921
16,4.619014246120982,0.18594195836868235,0.10735363971780496
18,4.679313795331258,0.1843100538006974,0.10641145917618705
20,4.724111590157101,0.18558580768235386,0.10714801602318112
