CV,equilibration_time_ns
0.0,0.298
0.2,0.997
0.4,1.139
0.6,0.422
0.8,0.88
1.0,0.298
1.2,2.918
1.4,6.646
1.6,0.34500000000000003
1.8,8.237
2.0,0.1
2.2,0.833
2.4,8.771
2.6,1.688
