sampling_time_ns,dg_kcal_mol
10,-24.2255278958822
12,-24.036949959330098
14,-23.813031832790706
16,-23.755366780419397
18,-23.49243892495298
20,-23.033946021857485
22,-22.454434420312744
24,-22.14959572346631
26,-21.868545536227167
28,-21.486555012598973
30,-21.32808454230218
