CV,equilibration_time_ns
0.0,3.6835
0.2,0.2255
0.4,8.7055
0.6,0.6885
0.8,0.1005
1.0,1.3285
1.2,0.8805000000000001
1.4,1.8605
1.6,0.6885
1.8,8.8575
2.0,3.5585
2.2,7.6755
2.4,0.449
2.6,6.2185
2.8,7.855
3.0,3.029
3.2,7.001
3.4,8.965
3.6,2.568
3.8,3.028
