sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,4.57222058358861,0.1194675104737975,0.06897459933146143
12,4.596085165269576,0.09901516755447211,0.05716643364143038
14,4.637756706352369,0.09598227873649469,0.055415394465948904
16,4.68703582151963,0.08354851039687981,0.04823675496803081
18,4.738988530366442,0.09720178692421083,0.05611947784640577
20,4.791376937933005,0.11844982291803711,0.06838703714719224
