sampling_time_ns,dg_kcal_mol
10,-9.66552196279857
12,-9.747176499298982
14,-9.935788548691754
16,-9.906506733284905
18,-9.437424719139376
20,-9.24171223167036
22,-9.228523624962325
24,-9.136826014292815
26,-9.079104657993453
28,-9.244453247307845
30,-8.988870726961387
