sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-1.2862774037489089,-1.6116173394910853,-1.8993544043914505,-1.5990830492104815,0.30673063672193324,0.17709101568011348
2,-1.2887290789740935,-1.8081252306194497,-1.5480670262300105,-1.5483071119411846,0.25969815905559096,0.1499368020387957
3,-1.2760138509639756,-1.7183704843270184,-1.3859776396353938,-1.460120658308796,0.23031009136287264,0.13296959324544183
4,-1.2445304586181016,-1.6489964471125855,-1.3827216375950486,-1.4254161811085788,0.20558526697352736,0.1186947092285871
5,-1.277752826830014,-1.6400449182645127,-1.3620992516444042,-1.4266323322463101,0.18957130254333032,0.10944904255401976
