sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-2.5838175218107295,0.06759482494280737,0.03902589037655547
12,-2.6969919248230494,0.12170896775245121,0.07026870529466919
14,-2.7937993511760753,0.1567659514851477,0.09050886428971784
16,-2.8686786780896205,0.17502544520437394,0.1010509879037794
18,-2.941457558193131,0.2006685803024535,0.11585605885552157
20,-2.988404067781899,0.2182990230677104,0.12603499973197493
