CV,equilibration_time_ns
0.0,0.7275
0.2,3.0625
0.4,3.4375
0.6,0.2985
0.8,8.2935
1.0,0.0005
1.2,5.3085
1.4,0.0005
1.6,1.2735
1.8,6.5255
2.0,8.9445
2.2,2.5185
2.4,6.716
2.6,7.3605
2.8,3.028
3.0,8.616
