sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-1.9505666052118735,-1.8453733625264004,-1.8909558564832047,-1.8956319414071594,0.05275228814310561,0.03045654775979073
12,-1.945829727119428,-1.8422227143648864,-1.876160238911044,-1.8880708934651196,0.05282046044772638,0.03049590705821481
14,-1.9209313377772976,-1.8469430526316144,-1.863508156135716,-1.877127515514876,0.03882887839126655,0.022417863391528986
16,-1.905936456104091,-1.8519135701939944,-1.8603380988807887,-1.8727293750596248,0.029065027860282026,0.016780701659137802
18,-1.889701096623705,-1.8559315196329549,-1.851211343243796,-1.8656146531668185,0.02099256023184235,0.012120060300833615
20,-1.8743625830831636,-1.8543029191005849,-1.8431380736533691,-1.8572678586123725,0.015821998831192317,0.009134835284306829
