CV,equilibration_time_ns
0.0,2.048
0.2,1.166
0.4,6.17
0.6,1.274
0.8,1.705
1.0,0.624
1.2,0.757
1.4,1.951
1.6,0.8150000000000001
1.8,8.559000000000001
2.0,5.633
2.2,0.6880000000000001
2.4,5.71
2.6,3.39
