CV,equilibration_time_ns
0.0,1.9905
0.2,1.9905
0.4,7.5645
0.6,6.9505
0.8,4.6765
1.0,3.0285
1.2,8.5315
1.4,0.3045
1.6,7.4935
1.8,4.3515
2.0,5.6485
2.2,5.4605
2.4,8.709
2.6,4.4505
2.8,8.278
3.0,4.0705
3.2,6.159
