sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,2.783992209753421,0.04333378809213443,0.025018774220000015
12,2.7957146419767382,0.04335480818583168,0.02503091017675451
14,2.8009472679083136,0.05979925989999192,0.03452511880060073
16,2.7961457259266713,0.06814888242782814,0.03934577561467874
18,2.798610086429838,0.06910647586982492,0.0398986424461898
20,2.807559710823021,0.07388409910514106,0.04265700450718618
