sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-1.750058364428877,-1.4366467676060461,-1.395067983476957,-1.5272577051706266,0.19406776946944732,0.11204507894421566
2,-1.6560462233691697,-1.3556304514092237,-1.3183715787939005,-1.4433494178574315,0.1851404985499254,0.10689091667570096
3,-1.6190879345752358,-1.3385390316267418,-1.256209386308155,-1.4046121175033772,0.1902483894966052,0.10983995888875779
4,-1.6895203224619697,-1.3472454883447036,-1.2661021319843349,-1.4342893142636692,0.22472919643383474,0.12974746205584278
5,-1.6089868453596194,-1.4378584848364764,-1.2890735753394655,-1.4453063018451868,0.1600866251983388,0.09242605615191964
