CV,equilibration_time_ns
0.0,5.6825
0.2,8.5945
0.4,8.3105
0.6,7.0645
0.8,4.0925
1.0,6.5785
1.2,5.7275
1.4,5.3415
1.6,7.7605
1.8,5.5905000000000005
2.0,8.4405
2.2,6.0945
2.4,1.354
2.6,2.5185
2.8,9.0
3.0,6.094
3.2,9.0
