sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,5.058349699072699,0.39110642964486925,0.2258054024372587
12,5.330782619655689,0.38504503397795825,0.2223058540173028
14,5.57811888434854,0.3207689880192668,0.18519606158060753
16,5.83270306580879,0.36709741631676596,0.21194379212930095
18,6.024972879386457,0.38140122369793716,0.22020209917125672
20,6.155762745863089,0.3674069798886048,0.21212251874083343
