CV,equilibration_time_ns
0.9,8.6435
0.95,6.7465
1.0,2.1265
1.05,3.7975
1.1,0.1005
1.15,0.0455
1.2,4.7955000000000005
1.25,7.8545
1.3,5.6605
1.35,0.1605
1.4,0.9075
1.45,0.6075
1.5,6.3015
1.55,0.0005
1.6,2.6245
1.65,0.34450000000000003
1.7,0.6485
1.75,6.2865
1.8,0.1305
1.85,0.1565
1.9,0.0005
1.95,3.9035
2.0,0.1005
2.05,0.0005
2.1,2.0395
2.2,0.059500000000000004
2.3,0.3105
2.4,0.0015
2.5,0.0005
2.6,0.0345
2.7,0.0045000000000000005
2.8,0.0005
2.9,0.0075
3.0,0.0005
