sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.3220493623859485,-0.667190126378484,-0.3635858093588131,-0.4509417660410819,0.18842461123283122,0.10878700001722569
2,-0.331757024188644,-0.551282363455292,-0.3357017368678921,-0.4062470415039427,0.1256197581978214,0.07252660121104788
3,-0.2889339179795441,-0.5840550380783868,-0.3206314915538715,-0.39787348253726745,0.1620150078246091,0.0935394083802974
4,-0.2594629262170771,-0.5757501645246451,-0.3244933001050611,-0.38656879694892776,0.1670312239084859,0.096435522086637
5,-0.2706632579242597,-0.5384652183743089,-0.3095513181041651,-0.3728932648009113,0.14470184575091816,0.08354364959652831
