sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-4.735341040289382,-4.470153525442933,-4.519126273230792,-4.574873612987703,0.14110963441625135,0.0814696854154724
12,-4.59027073809402,-4.442154945949225,-4.440149812742655,-4.490858498928634,0.08609936185420325,0.04970948974357924
14,-4.510697129998561,-4.376072801028177,-4.364958074728436,-4.417242668585058,0.08112451265644337,0.046837259220074784
16,-4.436623675018406,-4.287860541992177,-4.30522316076875,-4.34323579259311,0.0813408726939026,0.04696217474594375
18,-4.323263269850858,-4.213207392962708,-4.251411993161758,-4.262627551991775,0.05587857889484182,0.03226151256687067
20,-4.228557269015645,-4.179628350659468,-4.21788952732151,-4.208691715665541,0.025728574918179304,0.014854399654876276
