CV,equilibration_time_ns
0.0,8.8785
0.2,7.7935
0.4,2.3445
0.6,3.3585000000000003
0.8,3.1945
1.0,8.9695
1.2,0.6895
1.4,4.0775
1.6,0.0235
1.8,4.5985000000000005
2.0,7.3485000000000005
2.2,2.5865
2.4,1.071
2.6,0.2145
2.8,5.715
3.0,2.717
3.2,3.384
