sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.1008252184964084,-0.0799909053808912,-0.1544438115146543,-0.11175331179731796,0.038410626463724507,0.022176385528573508
2,-0.0938639857841598,-0.07586721193069,-0.1523612016912117,-0.10736413313535383,0.03999403832133813,0.02309056879080478
3,-0.0930032018413585,-0.0825922848767042,-0.1606667429435138,-0.11208740988719217,0.04239175035498062,0.024474888478867477
4,-0.0906587824666994,-0.0849135322194223,-0.1761658012458394,-0.11724603864398703,0.05110680770596946,0.02950652918646391
5,-0.0923193428124048,-0.0859378907797052,-0.1917389038490421,-0.12333204581371737,0.05932793947382815,0.03425300182568051
