CV,equilibration_time_ns
0.0,5.8405000000000005
0.2,5.5975
0.4,2.9575
0.6,7.4825
0.8,1.8105
1.0,6.2185
1.2,5.5585
1.4,4.3545
1.6,1.0905
1.8,6.5235
2.0,2.4755000000000003
2.2,6.7775
2.4,7.166
2.6,5.5325
2.8,4.3
3.0,1.2770000000000001
3.2,1.547
