sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.1814887550413069,-0.0986379119866571,-0.1593244643927719,-0.14648371047357864,0.042892065345778246,0.02476374547348409
2,-0.1663216953914591,-0.1164521142836652,-0.1448680508424209,-0.14254728683918175,0.025015659878079508,0.014442797964565325
3,-0.1614216677729841,-0.1262169828847479,-0.1538348782893075,-0.1471578429823465,0.018527805047760103,0.010697033231817202
4,-0.1543019977445803,-0.1298806347966831,-0.1460455745330118,-0.14340940235809174,0.0124222701170156,0.007172000996005201
5,-0.1505454617839821,-0.1235476877284085,-0.137246303661251,-0.13711315105788055,0.013499379548734411,0.007793870416354741
