CV,equilibration_time_ns
0.0,0.8805000000000001
0.2,7.8765
0.4,8.6425
0.6,3.6405000000000003
0.8,1.4445000000000001
1.0,4.5535
1.2,6.2185
1.4,6.960500000000001
1.6,1.6365
1.8,3.7975
2.0,6.0945
2.2,5.5785
2.4,2.75
2.6,7.4745
2.8,6.479
3.0,7.246
3.2,6.808
3.4,3.074
3.6,6.34
3.8,3.688
4.0,8.394
