CV,equilibration_time_ns
0.0,1.2585
0.2,7.9515
0.4,1.1515
0.6,0.4035
0.8,0.0005
1.0,0.1165
1.2,7.2645
1.4,2.1685
1.6,8.9735
1.8,8.849
2.0,8.4185
2.2,3.9945
2.4,0.704
2.6,4.8165000000000004
2.8,1.139
3.0,2.886
3.2,4.638
